ts,latitude,ns,longitude,we
23503,55.74238981,N,37.52734982,E
23504,55.74238981,N,37.52735049,E
23505,55.74239,N,37.52735116,E
23506,55.74239114,N,37.52735265,E
23507,55.74239235,N,37.52735418,E
23508,55.74239368,N,37.52735567,E
23509,55.74239483,N,37.52735717,E
23510,55.74239597,N,37.52735901,E
23511,55.74239648,N,37.52736015,E
23512,55.74239686,N,37.52736117,E
23513,55.74239699,N,37.52736168,E
23514,55.74239686,N,37.52736216,E
23515,55.74239686,N,37.52736282,E
23516,55.74239667,N,37.52736368,E
23517,55.74239686,N,37.52736432,E
23518,55.74239635,N,37.52736467,E
23519,55.74239585,N,37.52736518,E
23520,55.74239597,N,37.527366,E
23521,55.74239534,N,37.52736632,E
23522,55.74239432,N,37.52736584,E
23523,55.74239419,N,37.52736632,E
23524,55.74239419,N,37.52736699,E
23525,55.74239419,N,37.52736766,E
23526,55.742394,N,37.52736832,E
23527,55.74239381,N,37.52736918,E
23528,55.74239368,N,37.52737001,E
23529,55.74239368,N,37.52737033,E
23530,55.74239381,N,37.52737083,E
23531,55.74239381,N,37.52737134,E
23532,55.74239419,N,37.52737166,E
23533,55.742394,N,37.52737166,E
23534,55.74239381,N,37.52737166,E
23535,55.74239381,N,37.52737182,E
23536,55.74239432,N,37.52737233,E
23537,55.74239515,N,37.5273735,E
23538,55.74239566,N,37.52737449,E
23539,55.74239597,N,37.52737567,E
23540,55.74239718,N,37.52737716,E
23541,55.7423982,N,37.5273785,E
23542,55.74239833,N,37.52737885,E
23543,55.74239864,N,37.52737951,E
23544,55.74239883,N,37.52738018,E
23545,55.74239966,N,37.52738117,E
23546,55.74239947,N,37.52738117,E
23547,55.74239915,N,37.52738117,E
23548,55.74239883,N,37.52738085,E
23549,55.74239864,N,37.5273805,E
23550,55.74239833,N,37.52737999,E
23551,55.74239801,N,37.52737951,E
23552,55.74239769,N,37.52737932,E
23553,55.74239699,N,37.52737834,E
23554,55.74239648,N,37.52737751,E
23555,55.74239585,N,37.52737665,E
23556,55.74239534,N,37.52737583,E
23557,55.74239464,N,37.52737516,E
23558,55.74239432,N,37.52737468,E
23559,55.74239381,N,37.52737382,E
23560,55.74239368,N,37.52737335,E
23561,55.74239318,N,37.52737268,E
23562,55.74239299,N,37.52737217,E
23563,55.74239267,N,37.52737134,E
23564,55.74239235,N,37.52737048,E
23565,55.74239216,N,37.52736985,E
23566,55.74239184,N,37.52736883,E
23567,55.74239152,N,37.52736816,E
23568,55.74239114,N,37.52736766,E
23569,55.74239114,N,37.52736734,E
23570,55.74239101,N,37.52736734,E
23571,55.7423907,N,37.52736734,E
23572,55.7423907,N,37.52736785,E
23573,55.74239051,N,37.52736867,E
23574,55.74239082,N,37.52736966,E
23575,55.74239114,N,37.52737083,E
23576,55.74239184,N,37.52737233,E
23577,55.74239248,N,37.52737366,E
23578,55.74239299,N,37.52737468,E
23579,55.74239318,N,37.52737567,E
23580,55.7423933,N,37.52737716,E
23581,55.74239368,N,37.52737834,E
23582,55.74239381,N,37.52737932,E
23583,55.74239432,N,37.52737999,E
23584,55.74239451,N,37.52738085,E
23585,55.74239483,N,37.52738167,E
23586,55.74239515,N,37.52738215,E
23587,55.74239534,N,37.52738317,E
23588,55.74239585,N,37.52738384,E
23589,55.74239616,N,37.52738466,E
23590,55.74239616,N,37.52738517,E
23591,55.74239616,N,37.52738533,E
23592,55.74239597,N,37.52738533,E
23593,55.74239585,N,37.52738549,E
23594,55.74239566,N,37.52738568,E
23595,55.74239553,N,37.52738533,E
23596,55.74239515,N,37.52738533,E
23597,55.74239502,N,37.52738533,E
23598,55.74239515,N,37.52738584,E
23599,55.74239553,N,37.52738667,E
23600,55.74239585,N,37.52738733,E
23601,55.74239585,N,37.52738784,E
23602,55.74239597,N,37.52738851,E
23603,55.74239616,N,37.52738918,E
23604,55.74239635,N,37.52738965,E
23605,55.74239635,N,37.52739016,E
23606,55.74239667,N,37.52739118,E
23607,55.74239699,N,37.52739232,E
23608,55.7423975,N,37.52739382,E
23609,55.74239801,N,37.52739515,E
23610,55.74239833,N,37.52739649,E
23611,55.74239864,N,37.52739716,E
23612,55.74239852,N,37.52739751,E
23613,55.74239852,N,37.52739766,E
23614,55.74239852,N,37.52739801,E
23615,55.74239864,N,37.52739801,E
23616,55.74239915,N,37.52739849,E
23617,55.74239966,N,37.527399,E
23618,55.74239985,N,37.52739935,E
23619,55.74239998,N,37.52739967,E
23620,55.74240017,N,37.52739998,E
23621,55.74240017,N,37.52740033,E
23622,55.74240036,N,37.52740084,E
23623,55.74240036,N,37.52740084,E
23624,55.74240036,N,37.52740116,E
23625,55.74240036,N,37.52740132,E
23626,55.74240036,N,37.52740183,E
23627,55.74240036,N,37.52740167,E
23628,55.74240036,N,37.52740151,E
23629,55.74240036,N,37.52740167,E
23630,55.74240036,N,37.52740167,E
23631,55.74240017,N,37.52740151,E
23632,55.74239998,N,37.52740151,E
23633,55.74240017,N,37.52740183,E
23634,55.74239985,N,37.52740183,E
23635,55.74239998,N,37.52740183,E
23636,55.74240017,N,37.52740199,E
23637,55.74239985,N,37.52740234,E
23638,55.74239985,N,37.52740234,E
23639,55.74239966,N,37.52740199,E
23640,55.74239985,N,37.52740199,E
23641,55.74239998,N,37.52740218,E
23642,55.74240017,N,37.5274025,E
23643,55.74240068,N,37.52740316,E
23644,55.74240119,N,37.52740367,E
23645,55.7424017,N,37.52740399,E
23646,55.74240214,N,37.52740434,E
23647,55.74240252,N,37.52740501,E
23648,55.74240265,N,37.52740517,E
23649,55.74240265,N,37.52740501,E
23650,55.74240265,N,37.52740485,E
23651,55.74240252,N,37.5274045,E
23652,55.74240233,N,37.52740434,E
23653,55.74240233,N,37.52740418,E
23654,55.74240201,N,37.52740399,E
23655,55.7424017,N,37.52740383,E
23656,55.74240131,N,37.52740351,E
23657,55.74240119,N,37.52740316,E
23658,55.74240049,N,37.52740266,E
23659,55.74240036,N,37.5274025,E
23660,55.74240017,N,37.52740266,E
23661,55.74239998,N,37.5274025,E
23662,55.74239966,N,37.52740218,E
23663,55.74239966,N,37.52740199,E
23664,55.74239947,N,37.52740199,E
23665,55.74239966,N,37.52740218,E
23666,55.74239998,N,37.52740266,E
23667,55.74240017,N,37.52740316,E
23668,55.74240017,N,37.52740285,E
23669,55.74240017,N,37.52740266,E
23670,55.74239998,N,37.52740285,E
23671,55.74240036,N,37.52740332,E
23672,55.74240081,N,37.52740351,E
23673,55.74240081,N,37.52740332,E
23674,55.74240068,N,37.52740266,E
23675,55.74240049,N,37.52740234,E
23676,55.74240081,N,37.52740234,E
23677,55.74240119,N,37.52740218,E
23678,55.7424017,N,37.52740234,E
23679,55.74240182,N,37.5274025,E
23680,55.74240233,N,37.52740285,E
23681,55.74240284,N,37.52740316,E
23682,55.74240335,N,37.52740367,E
23683,55.74240367,N,37.52740383,E
23684,55.74240398,N,37.52740418,E
23685,55.74240417,N,37.52740383,E
23686,55.74240417,N,37.52740367,E
23687,55.74240386,N,37.527403,E
23688,55.74240348,N,37.52740234,E
23689,55.74240316,N,37.52740151,E
23690,55.74240303,N,37.52740084,E
23691,55.74240265,N,37.52740018,E
23692,55.74240182,N,37.527399,E
23693,55.74240119,N,37.52739782,E
23694,55.74240081,N,37.52739684,E
23695,55.74240068,N,37.52739617,E
23696,55.74240017,N,37.52739534,E
23697,55.74239985,N,37.52739468,E
23698,55.74239966,N,37.52739433,E
23699,55.74239915,N,37.5273935,E
23700,55.74239864,N,37.52739267,E
23701,55.74239801,N,37.52739134,E
23702,55.7423975,N,37.52739016,E
23703,55.74239686,N,37.52738883,E
23704,55.74239635,N,37.52738733,E
23705,55.74239566,N,37.52738568,E
23706,55.74239534,N,37.52738415,E
23707,55.74239464,N,37.52738266,E
23708,55.74239432,N,37.52738132,E
23709,55.742394,N,37.52738034,E
23710,55.742394,N,37.52737967,E
23711,55.74239381,N,37.52737932,E
23712,55.7423933,N,37.52737865,E
23713,55.74239318,N,37.52737818,E
23714,55.74239318,N,37.52737818,E
23715,55.7423933,N,37.52737818,E
23716,55.7423933,N,37.5273785,E
23717,55.7423933,N,37.5273785,E
23718,55.7423933,N,37.52737834,E
23719,55.7423933,N,37.5273785,E
23720,55.7423933,N,37.5273785,E
23721,55.7423933,N,37.52737865,E
23722,55.74239318,N,37.52737865,E
23723,55.74239318,N,37.52737865,E
23724,55.74239318,N,37.52737885,E
23725,55.74239318,N,37.527379,E
23726,55.74239349,N,37.52737932,E
23727,55.74239368,N,37.52737983,E
23728,55.74239381,N,37.52737999,E
23729,55.74239368,N,37.52737967,E
23730,55.74239368,N,37.52737916,E
23731,55.7423933,N,37.52737885,E
23732,55.74239318,N,37.52737834,E
23733,55.74239299,N,37.52737834,E
23734,55.74239286,N,37.52737834,E
23735,55.74239286,N,37.52737834,E
23736,55.74239286,N,37.52737834,E
23737,55.74239267,N,37.52737834,E
23738,55.74239267,N,37.52737818,E
23739,55.74239235,N,37.52737732,E
23740,55.74239216,N,37.52737684,E
23741,55.74239165,N,37.52737617,E
23742,55.74239114,N,37.52737551,E
23743,55.74239051,N,37.52737433,E
23744,55.74238981,N,37.52737335,E
23745,55.74238898,N,37.52737217,E
23746,55.74238847,N,37.52737166,E
23747,55.74238803,N,37.52737115,E
23748,55.74238752,N,37.52737048,E
23749,55.74238714,N,37.52737017,E
23750,55.7423865,N,37.52736918,E
23751,55.74238586,N,37.52736832,E
23752,55.74238536,N,37.52736734,E
23753,55.74238516,N,37.52736734,E
23754,55.74238497,N,37.52736718,E
23755,55.74238485,N,37.52736718,E
23756,55.74238466,N,37.52736718,E
23757,55.74238434,N,37.52736734,E
23758,55.74238434,N,37.52736766,E
23759,55.74238415,N,37.52736766,E
23760,55.74238434,N,37.52736832,E
23761,55.74238466,N,37.52736883,E
23762,55.74238485,N,37.52736883,E
23763,55.74238516,N,37.52736899,E
23764,55.74238536,N,37.52736899,E
23765,55.74238536,N,37.52736918,E
23766,55.74238536,N,37.5273695,E
23767,55.74238536,N,37.52736985,E
23768,55.74238536,N,37.52737001,E
23769,55.74238485,N,37.52736934,E
23770,55.74238466,N,37.5273695,E
23771,55.74238453,N,37.52736966,E
23772,55.74238434,N,37.52736966,E
23773,55.74238434,N,37.52737001,E
23774,55.74238434,N,37.52737017,E
23775,55.74238434,N,37.52737017,E
23776,55.74238415,N,37.52737001,E
23777,55.74238383,N,37.52737017,E
23778,55.74238364,N,37.52736985,E
23779,55.74238332,N,37.5273695,E
23780,55.74238281,N,37.52736934,E
23781,55.74238269,N,37.52736934,E
23782,55.74238218,N,37.52736918,E
23783,55.74238167,N,37.52736899,E
23784,55.74238135,N,37.52736918,E
23785,55.74238084,N,37.52736918,E
23786,55.74238014,N,37.52736934,E
23787,55.7423797,N,37.52736934,E
23788,55.74237919,N,37.52736918,E
23789,55.74237868,N,37.52736966,E
23790,55.74237785,N,37.52736985,E
23791,55.74237715,N,37.52737017,E
23792,55.74237684,N,37.52737099,E
23793,55.74237633,N,37.52737134,E
23794,-,-,-,-
23795,55.7423755,N,37.5273715,E
23796,55.74237518,N,37.52737134,E
23797,55.74237518,N,37.52737134,E
23798,55.74237467,N,37.52737166,E
23799,55.74237448,N,37.52737217,E
23800,55.74237436,N,37.52737284,E
23801,55.74237417,N,37.52737315,E
23802,55.74237448,N,37.52737417,E
23803,55.74237499,N,37.52737516,E
23804,55.74237569,N,37.52737633,E
23805,55.74237633,N,37.52737751,E
23806,55.74237703,N,37.52737865,E
23807,55.74237734,N,37.52737932,E
23808,55.74237734,N,37.52737967,E
23809,55.74237785,N,37.52738034,E
23810,55.74237785,N,37.52738117,E
23811,55.74237817,N,37.52738183,E
23812,55.74237849,N,37.52738266,E
23813,55.74237881,N,37.52738317,E
23814,55.742379,N,37.52738384,E
23815,55.74237919,N,37.52738434,E
23816,55.74237951,N,37.52738501,E
23817,55.74237982,N,37.52738568,E
23818,55.74238002,N,37.52738635,E
23819,55.74238014,N,37.52738733,E
23820,55.74238033,N,37.52738816,E
23821,55.74238065,N,37.52738867,E
23822,55.74238084,N,37.52738984,E
23823,55.74238116,N,37.52739067,E
23824,55.74238116,N,37.52739166,E
23825,55.74238148,N,37.52739267,E
23826,55.74238167,N,37.5273935,E
23827,55.74238186,N,37.52739468,E
23828,55.74238186,N,37.52739534,E
23829,55.74238186,N,37.52739534,E
23830,55.74238148,N,37.52739534,E
23831,55.74238116,N,37.52739515,E
23832,55.74238116,N,37.5273955,E
23833,55.74238097,N,37.52739534,E
23834,55.74238084,N,37.52739534,E
23835,55.74238097,N,37.52739534,E
23836,55.74238167,N,37.52739582,E
23837,55.74238218,N,37.52739582,E
23838,55.74238269,N,37.52739617,E
23839,55.74238319,N,37.527397,E
23840,55.74238332,N,37.52739735,E
23841,55.74238319,N,37.52739751,E
23842,55.74238332,N,37.52739833,E
23843,55.74238351,N,37.52739884,E
23844,55.74238351,N,37.52739935,E
23845,55.74238364,N,37.52739998,E
23846,55.74238351,N,37.52740033,E
23847,55.74238332,N,37.52740084,E
23848,55.74238332,N,37.52740132,E
23849,55.74238332,N,37.52740183,E
23850,55.74238319,N,37.52740218,E
23851,55.74238281,N,37.52740218,E
23852,55.74238281,N,37.52740266,E
23853,55.74238269,N,37.52740285,E
23854,55.74238269,N,37.52740332,E
23855,55.74238281,N,37.52740367,E
23856,55.74238281,N,37.52740434,E
23857,55.74238319,N,37.52740466,E
23858,55.74238351,N,37.52740434,E
23859,55.74238364,N,37.52740367,E
23860,55.74238383,N,37.52740332,E
23861,55.74238434,N,37.52740316,E
23862,55.74238466,N,37.52740266,E
23863,55.74238497,N,37.52740234,E
23864,55.74238497,N,37.52740218,E
23865,55.74238516,N,37.52740218,E
23866,55.74238536,N,37.52740266,E
23867,55.74238567,N,37.527403,E
23868,55.74238599,N,37.52740383,E
23869,55.74238631,N,37.52740485,E
23870,55.74238669,N,37.52740568,E
23871,55.74238669,N,37.52740634,E
23872,55.74238701,N,37.52740768,E
23873,55.74238733,N,37.52740917,E
23874,55.74238784,N,37.52741067,E
23875,55.74238815,N,37.527412,E
23876,55.74238847,N,37.52741365,E
23877,55.74238885,N,37.52741518,E
23878,55.74238917,N,37.52741617,E
23879,55.74238917,N,37.52741683,E
23880,55.74238936,N,37.52741766,E
23881,55.74238936,N,37.52741817,E
23882,55.74238936,N,37.52741899,E
23883,55.74238949,N,37.52742001,E
23884,55.74238968,N,37.527421,E
23885,55.74239019,N,37.52742167,E
23886,55.74239051,N,37.52742268,E
23887,55.74239082,N,37.52742383,E
23888,55.74239152,N,37.52742516,E
23889,55.74239216,N,37.52742618,E
23890,55.74239267,N,37.52742685,E
23891,55.74239318,N,37.52742701,E
23892,55.74239381,N,37.52742799,E
23893,55.74239419,N,37.5274285,E
23894,55.74239483,N,37.52742882,E
23895,55.74239534,N,37.52742882,E
23896,55.74239597,N,37.52742933,E
23897,55.74239686,N,37.52742999,E
23898,55.74239782,N,37.52743082,E
23899,55.74239852,N,37.52743133,E
23900,55.74239947,N,37.527432,E
23901,55.74240036,N,37.527432,E
23902,55.74240119,N,37.52743235,E
23903,55.7424017,N,37.52743333,E
23904,55.74240252,N,37.52743467,E
23905,55.74240335,N,37.52743565,E
23906,55.74240398,N,37.52743683,E
23907,55.74240468,N,37.52743785,E
23908,55.74240519,N,37.52743883,E
23909,55.74240583,N,37.52743985,E
23910,55.74240685,N,37.52744083,E
23911,55.74240786,N,37.52744201,E
23912,55.74240869,N,37.52744284,E
23913,55.74240964,N,37.52744315,E
23914,55.74241066,N,37.5274435,E
23915,55.74241149,N,37.52744366,E
23916,55.74241219,N,37.52744335,E
23917,55.74241282,N,37.52744335,E
23918,55.74241365,N,37.52744315,E
23919,55.74241435,N,37.52744315,E
23920,55.74241517,N,37.52744335,E
23921,55.74241581,N,37.52744366,E
23922,55.74241683,N,37.52744433,E
23923,55.74241734,N,37.52744449,E
23924,55.74241784,N,37.527445,E
23925,55.74241835,N,37.52744567,E
23926,55.74241899,N,37.52744665,E
23927,55.74241969,N,37.5274485,E
23928,55.74242083,N,37.52745066,E
23929,55.74242185,N,37.52745282,E
23930,55.74242268,N,37.52745533,E
23931,55.74242331,N,37.52745717,E
23932,55.74242382,N,37.52745918,E
23933,55.74242465,N,37.52746083,E
23934,55.74242547,N,37.52746267,E
23935,55.74242636,N,37.52746468,E
23936,55.74242719,N,37.52746668,E
23937,55.74242783,N,37.52746817,E
23938,55.74242865,N,37.52746916,E
23939,55.74242935,N,37.52747033,E
23940,55.74242986,N,37.52747167,E
23941,55.74243069,N,37.52747265,E
23942,55.74243132,N,37.52747351,E
23943,55.74243183,N,37.52747466,E
23944,55.74243234,N,37.52747567,E
23945,55.74243234,N,37.52747599,E
23946,55.74243266,N,37.52747682,E
23947,55.74243285,N,37.52747768,E
23948,55.74243336,N,37.52747866,E
23949,55.74243418,N,37.52748051,E
23950,55.74243514,N,37.52748251,E
23951,55.74243584,N,37.52748432,E
23952,55.74243647,N,37.52748566,E
23953,55.74243698,N,37.52748699,E
23954,55.74243768,N,37.52748833,E
23955,55.74243819,N,37.52748982,E
23956,55.7424387,N,37.52749135,E
23957,55.74243902,N,37.52749284,E
23958,55.74243902,N,37.52749383,E
23959,55.74243882,N,37.52749434,E
23960,55.7424387,N,37.52749516,E
23961,55.74243832,N,37.52749567,E
23962,55.74243781,N,37.52749583,E
23963,55.74243768,N,37.52749618,E
23964,55.74243736,N,37.5274965,E
23965,55.74243717,N,37.52749685,E
23966,55.74243717,N,37.52749767,E
23967,55.74243736,N,37.5274985,E
23968,55.74243736,N,37.52749933,E
23969,55.74243749,N,37.5275005,E
23970,55.74243781,N,37.52750133,E
23971,55.74243781,N,37.52750184,E
23972,55.742438,N,37.52750235,E
23973,55.742438,N,37.52750266,E
23974,55.74243781,N,37.52750266,E
23975,55.74243781,N,37.5275025,E
23976,55.74243768,N,37.52750216,E
23977,55.74243736,N,37.52750133,E
23978,55.74243698,N,37.52750082,E
23979,55.74243698,N,37.52750066,E
23980,55.74243685,N,37.5275005,E
23981,55.74243698,N,37.52750082,E
23982,55.74243736,N,37.52750066,E
23983,55.74243768,N,37.52750101,E
23984,55.74243781,N,37.52750168,E
23985,55.74243781,N,37.52750216,E
23986,55.742438,N,37.52750235,E
23987,55.742438,N,37.527502,E
23988,55.74243832,N,37.52750184,E
23989,55.74243832,N,37.52750168,E
23990,55.74243851,N,37.52750117,E
23991,55.7424387,N,37.52750066,E
23992,55.74243882,N,37.52750015,E
23993,55.7424387,N,37.52749933,E
23994,55.7424387,N,37.52749882,E
23995,55.74243832,N,37.52749799,E
23996,55.74243819,N,37.52749716,E
23997,55.74243781,N,37.52749634,E
23998,55.74243781,N,37.52749583,E
23999,55.742438,N,37.52749567,E
24000,55.74243832,N,37.52749532,E
24001,55.74243851,N,37.52749532,E
24002,55.7424387,N,37.527495,E
24003,55.74243882,N,37.52749434,E
24004,55.74243902,N,37.52749418,E
24005,55.74243914,N,37.52749399,E
24006,55.74243933,N,37.52749383,E
24007,55.74243933,N,37.52749383,E
24008,55.74243952,N,37.52749383,E
24009,55.74243965,N,37.52749434,E
24010,55.74243965,N,37.52749484,E
24011,55.74243997,N,37.52749532,E
24012,55.74244035,N,37.52749618,E
24013,55.74244035,N,37.52749634,E
24014,55.74244067,N,37.52749716,E
24015,55.74244118,N,37.52749834,E
24016,55.74244169,N,37.52749933,E
24017,55.74244181,N,37.52749999,E
24018,55.742442,N,37.52750066,E
24019,55.74244232,N,37.52750133,E
24020,55.74244264,N,37.527502,E
24021,55.74244264,N,37.52750266,E
24022,55.74244264,N,37.52750282,E
24023,55.74244232,N,37.52750317,E
24024,55.74244219,N,37.5275025,E
24025,55.74244181,N,37.52750184,E
24026,55.7424415,N,37.52750117,E
24027,55.74244118,N,37.52750082,E
24028,55.74244086,N,37.52750034,E
24029,55.74244035,N,37.52750034,E
24030,55.74243984,N,37.52749983,E
24031,55.74243914,N,37.52749933,E
24032,55.7424387,N,37.52749882,E
24033,55.742438,N,37.52749818,E
24034,55.74243736,N,37.52749767,E
24035,55.74243698,N,37.52749767,E
24036,55.74243666,N,37.52749767,E
24037,55.74243635,N,37.52749783,E
24038,55.74243584,N,37.52749818,E
24039,55.74243533,N,37.52749799,E
24040,55.74243482,N,37.52749783,E
24041,55.7424345,N,37.52749799,E
24042,55.74243418,N,37.52749799,E
24043,55.7424338,N,37.5274985,E
24044,55.74243336,N,37.52749866,E
24045,55.74243317,N,37.5274985,E
24046,55.74243285,N,37.52749767,E
24047,55.74243266,N,37.52749767,E
24048,55.74243253,N,37.52749783,E
24049,55.74243253,N,37.52749818,E
24050,55.74243266,N,37.52749882,E
24051,55.74243285,N,37.52749968,E
24052,55.74243317,N,37.52750034,E
24053,55.74243317,N,37.52750117,E
24054,55.74243336,N,37.52750184,E
24055,55.74243336,N,37.52750216,E
24056,55.74243348,N,37.52750282,E
24057,55.74243336,N,37.52750301,E
24058,55.74243285,N,37.52750301,E
24059,55.74243266,N,37.52750317,E
24060,55.74243215,N,37.52750317,E
24061,55.74243164,N,37.52750282,E
24062,55.74243081,N,37.52750216,E
24063,55.74243069,N,37.52750184,E
24064,55.74243018,N,37.52750168,E
24065,55.74242967,N,37.52750184,E
24066,55.74242935,N,37.52750216,E
24067,55.74242884,N,37.52750216,E
24068,55.74242865,N,37.52750235,E
24069,55.74242814,N,37.5275025,E
24070,55.74242783,N,37.52750266,E
24071,55.74242751,N,37.52750282,E
24072,55.74242732,N,37.52750301,E
24073,55.742427,N,37.52750317,E
24074,55.74242681,N,37.52750333,E
24075,55.74242617,N,37.52750368,E
24076,55.74242566,N,37.527504,E
24077,55.74242516,N,37.52750435,E
24078,55.74242433,N,37.527504,E
24079,55.74242382,N,37.52750384,E
24080,55.74242331,N,37.52750368,E
24081,55.74242299,N,37.52750384,E
24082,55.74242268,N,37.52750416,E
24083,55.74242268,N,37.52750467,E
24084,55.74242268,N,37.52750498,E
24085,55.74242268,N,37.52750584,E
24086,55.7424228,N,37.52750667,E
24087,55.74242268,N,37.52750734,E
24088,55.74242268,N,37.52750785,E
24089,55.74242268,N,37.52750883,E
24090,55.74242268,N,37.52751001,E
24091,55.74242268,N,37.52751083,E
24092,55.74242268,N,37.52751182,E
24093,55.74242268,N,37.52751268,E
24094,55.74242268,N,37.5275135,E
24095,55.74242249,N,37.52751433,E
24096,55.74242249,N,37.52751468,E
24097,55.74242236,N,37.52751484,E
24098,55.74242217,N,37.527515,E
24099,55.74242198,N,37.52751484,E
24100,55.74242198,N,37.52751484,E
24101,55.74242153,N,37.52751417,E
24102,55.74242102,N,37.52751335,E
24103,55.74242051,N,37.52751268,E
24104,55.74242001,N,37.52751166,E
24105,55.74241969,N,37.52751067,E
24106,55.74241918,N,37.52750966,E
24107,55.74241886,N,37.52750883,E
24108,55.74241867,N,37.52750785,E
24109,55.74241867,N,37.52750734,E
24110,55.74241848,N,37.52750651,E
24111,55.74241816,N,37.52750533,E
24112,55.74241784,N,37.52750467,E
24113,55.74241714,N,37.52750368,E
24114,55.74241632,N,37.52750282,E
24115,55.74241568,N,37.52750216,E
24116,55.74241498,N,37.52750149,E
24117,55.74241467,N,37.52750184,E
24118,55.74241435,N,37.52750168,E
24119,55.74241384,N,37.52750133,E
24120,55.74241333,N,37.52750101,E
24121,55.74241314,N,37.52750117,E
24122,55.74241301,N,37.52750149,E
24123,55.74241231,N,37.52750184,E
24124,55.7424118,N,37.52750216,E
24125,55.74241149,N,37.527502,E
24126,55.74241098,N,37.527502,E
24127,55.74241066,N,37.52750168,E
24128,55.74241015,N,37.52750133,E
24129,55.74240983,N,37.52750101,E
24130,55.74240932,N,37.52750082,E
24131,55.74240901,N,37.52750066,E
24132,55.74240831,N,37.52750034,E
24133,55.74240799,N,37.52749983,E
24134,55.74240767,N,37.52749949,E
24135,55.74240735,N,37.52749917,E
24136,55.74240685,N,37.5274985,E
24137,55.74240653,N,37.52749818,E
24138,55.74240634,N,37.52749783,E
24139,55.74240583,N,37.52749751,E
24140,55.74240532,N,37.52749685,E
24141,55.74240519,N,37.52749634,E
24142,55.74240481,N,37.52749618,E
24143,55.74240468,N,37.52749599,E
24144,55.7424043,N,37.52749567,E
24145,55.74240398,N,37.52749532,E
24146,55.74240348,N,37.52749516,E
24147,55.74240316,N,37.52749449,E
24148,55.74240284,N,37.52749383,E
24149,55.74240252,N,37.52749351,E
24150,55.74240233,N,37.52749284,E
24151,55.74240214,N,37.52749249,E
24152,55.74240201,N,37.52749217,E
24153,55.74240182,N,37.52749182,E
24154,55.7424015,N,37.52749166,E
24155,55.74240131,N,37.52749151,E
24156,55.74240119,N,37.52749116,E
24157,55.742401,N,37.52749116,E
24158,55.74240081,N,37.52749084,E
24159,55.74240068,N,37.52749033,E
24160,55.74240036,N,37.52749001,E
24161,55.74240036,N,37.52748982,E
24162,55.74240017,N,37.52748966,E
24163,55.74240017,N,37.5274895,E
24164,55.74239998,N,37.52748966,E
24165,55.74239985,N,37.52748966,E
24166,55.74239947,N,37.52749001,E
24167,55.74239915,N,37.52749001,E
24168,55.74239902,N,37.52749017,E
24169,55.74239883,N,37.52748982,E
24170,55.74239864,N,37.52749001,E
24171,55.74239864,N,37.52748982,E
24172,55.74239883,N,37.52748966,E
24173,55.74239883,N,37.52748934,E
24174,55.74239902,N,37.52748915,E
24175,55.74239915,N,37.52748899,E
24176,55.74239915,N,37.52748868,E
24177,55.74239934,N,37.52748833,E
24178,55.74239934,N,37.52748801,E
24179,55.74239947,N,37.52748734,E
24180,55.74239934,N,37.52748683,E
24181,55.74239915,N,37.52748585,E
24182,55.74239915,N,37.52748483,E
24183,55.74239864,N,37.52748384,E
24184,55.74239864,N,37.52748334,E
24185,55.74239852,N,37.52748299,E
24186,55.74239852,N,37.52748283,E
24187,55.74239852,N,37.52748267,E
24188,55.74239864,N,37.52748216,E
24189,55.74239852,N,37.52748165,E
24190,55.74239833,N,37.52748117,E
24191,55.74239833,N,37.52748051,E
24192,55.74239833,N,37.52748,E
24193,55.74239833,N,37.52747933,E
24194,55.7423982,N,37.52747866,E
24195,55.7423982,N,37.52747815,E
24196,55.74239801,N,37.52747784,E
24197,55.74239769,N,37.52747749,E
24198,55.74239731,N,37.52747717,E
24199,55.74239718,N,37.52747717,E
24200,55.74239718,N,37.52747749,E
24201,55.74239718,N,37.52747768,E
24202,55.74239718,N,37.52747815,E
24203,55.74239731,N,37.5274785,E
24204,55.74239731,N,37.52747917,E
24205,55.7423975,N,37.52747968,E
24206,55.7423975,N,37.52748035,E
24207,55.74239731,N,37.52748067,E
24208,55.74239731,N,37.52748082,E
24209,55.74239731,N,37.52748082,E
24210,55.74239718,N,37.52748051,E
24211,55.74239648,N,37.52747984,E
24212,55.74239616,N,37.52747917,E
24213,55.74239585,N,37.52747882,E
24214,55.74239585,N,37.52747866,E
24215,55.74239585,N,37.52747917,E
24216,55.74239597,N,37.52747933,E
24217,55.74239635,N,37.52747984,E
24218,55.74239635,N,37.52748016,E
24219,55.74239648,N,37.52748035,E
24220,55.74239667,N,37.52748067,E
24221,55.74239686,N,37.52748102,E
24222,55.74239699,N,37.52748184,E
24223,55.74239718,N,37.52748267,E
24224,55.74239731,N,37.52748334,E
24225,55.74239769,N,37.52748416,E
24226,55.74239769,N,37.52748483,E
24227,55.74239769,N,37.52748518,E
24228,55.74239769,N,37.52748585,E
24229,55.74239731,N,37.52748632,E
24230,55.74239699,N,37.52748652,E
24231,55.74239667,N,37.52748683,E
24232,55.74239648,N,37.52748734,E
24233,55.74239635,N,37.52748782,E
24234,55.74239635,N,37.52748833,E
24235,55.74239616,N,37.52748884,E
24236,55.74239635,N,37.52748934,E
24237,55.74239635,N,37.52748966,E
24238,55.74239635,N,37.52748982,E
24239,55.74239635,N,37.52749001,E
24240,55.74239635,N,37.52749017,E
